id,director
3480,['Robert Enrico-32012']
5063,['Jacques Rouffio-19829']
3423,['Claude Sautet-20789']
82046,['Robert Vernay-592938']
54880,['André Hunebelle-19639']
288708,['Ulrich Seidl-40506']
223519,['David Bond-1209090']
124857,['Gillies MacKinnon-33405']
80346,['William Tannen-29626']
44489,['Thom Best-59940']
202171,['Pat Bermel-294790']
124524,['Michael Cohn-56956']
71134,['Patrick Dewolf-255566']
144910,['Hy Averback-120552']
37978,['Gary Yates-103699']
66787,['David Langlitz-1763968']
64123,['Dewi Humphreys-98466']
30492,['Craig Singer-82859']
63154,['Vladan Nikolić-937247']
69335,['Marcos Jorge-558263']
81694,['Timothy A. Chey-238822']
110390,['Roy Andersson-45791']
123867,['Isao Takahata-628']
26722,['Anthony Waller-58384']
230266,['Liv Ullmann-11916']
86391,['Stéphane Robelin-933226']
73108,['Gil Junger-40243']
315855,"['Guy Maddin-97579', 'Evan Johnson-1409534']"
46342,['David Grieco-105105']
312526,['Jabbar Raisani-1420778']
287581,['Krzysztof Zanussi-591273']
72784,['Erik Van Looy-82418']
185341,['Jaume Balagueró-54525']
307663,['Brian A Miller-1024823']
87339,['Kiyoshi Kurosawa-26882']
29112,['Russell Rouse-58861']
40744,['Russell Rouse-58861']
48156,['Russell Rouse-58861']
65257,['Lionel C. Martin-229097']
184143,['Rod Hardy-29078']
74684,['Pascal Plisson-78419']
278468,['Dominic Polcino-1223625']
248576,['Brant Sersen-94354']
62037,['Edward Bernds-34402']
250761,['Rory Kennedy-1037308']
213684,"['Stephanie Spray-1198232', 'Pacho Velez-1198233']"
295069,['James Franco-17051']
34630,[]
278677,['Borys Lankosz-229626']
299796,['Waldemar Krzystek-94063']
126376,['Pedro Costa-256841']
88599,['Gabriel Rojas Vera-1031840']
274990,['Liv Ullmann-11916']
57438,['Liv Ullmann-11916']
62352,['Liv Ullmann-11916']
167810,['Ryan Gosling-30614']
125305,['James Benning-1012088']
217477,['James Benning-1012088']
97046,['James Benning-1012088']
36067,['James Benning-1012088']
36120,['James Benning-1012088']
318053,['James Benning-1012088']
56405,['Abdellatif Kechiche-17458']
72480,['Abdellatif Kechiche-17458']
312152,['Ilinca Calugareanu-1555114']
287524,['Robert Hall-82101']
30131,['Miguel M. Delgado-125071']
94744,['Osvaldo Civirani-259027']
27873,['Harley Cokeliss-23858']
125063,['Harley Cokeliss-23858']
62432,['Richard A. Colla-40391']
86598,['Richard A. Colla-40391']
320316,['Maccio Capatonda-1258076']
225184,['Duilio Coletti-115598']
237171,['Duilio Coletti-115598']
146563,['Duilio Coletti-115598']
73984,"['John Sturges-14520', 'Duilio Coletti-115598']"
51261,['Jeff Kanew-67897']
93939,['David Greene-37915']
12796,['David Greene-37915']
155459,['David Greene-37915']
96243,['David Greene-37915']
55032,['David Greene-37915']
257605,"['Gordon Davidson-254335', 'David Greene-37915']"
266030,"['Marie Amachoukeli-1312056', 'Claire Burger-1312057', 'Samuel Theis-1312061']"
302376,['Burhan Qurbani-1365658']
255913,"['Manu Payet-83967', 'Rodolphe Lauga-1293457']"
186629,['Dino Risi-57641']
316269,['Aleksandr Gromov-1269761']
146783,['Alberto Lattuada-146793']
31293,"['Federico Fellini-4415', 'Cesare Zavattini-12330', 'Michelangelo Antonioni-15189', 'Dino Risi-57641', 'Carlo Lizzani-122016', 'Francesco Maselli-129074', 'Alberto Lattuada-146793']"
276518,['Alberto Lattuada-146793']
199198,['Alberto Lattuada-146793']
82858,['Alberto Lattuada-146793']
83782,['Alberto Lattuada-146793']
73697,['Alberto Lattuada-146793']
91901,['André Téchiné-96627']
76821,['André Téchiné-96627']
47718,['André Téchiné-96627']
82817,['André Téchiné-96627']
270899,['André Téchiné-96627']
63432,['Gianfranco Parolini-37742']
83122,['Gianfranco Parolini-37742']
92316,['Gianfranco Parolini-37742']
169800,['Chris Eska-983547']
46439,['Hollingsworth Morse-151748']
54325,['Rob Williams-84568']
75224,['Anders Østergaard-89930']
251994,['John Herzfeld-27846']
56482,['Renato De Maria-224372']
89720,['Chris Munger-1309070']
17895,['Koreyoshi Kurahara-82949']
275468,[]
110123,['James L. Conway-177876']
119193,['Alexandre Arcady-64205']
16925,['Jonas Quastel-198573']
93103,['Alex Gibney-71797']
54928,['Jim Wynorski-98132']
24051,"['Ernie Barbarash-5917', 'Tia Buhl-91408']"
250624,['Scott L. Montoya-590960']
282042,"['Harun Farocki-2333', 'Hardi Volmer-1084408']"
105891,['Katie Wolfe-173593']
183910,"['Dan M. Kinem-1301726', 'Levi Peretic-1301727']"
24707,['Ian Connacher-92397']
289278,['Ulf Malmros-69646']
126757,"['Cameron Cairnes-1083154', 'Colin Cairnes-1083156']"
127668,['Rezo Chkheidze-1127813']
110555,['Levan Koguashvili-1049945']
142798,['Eldar Shengelaya-1117979']
83429,['Aleksandr Rou-98839']
134733,['Savva Kulish-629714']
142808,['Viktor Tregubovich-544625']
65102,['Yan Frid-99651']
191096,['Aleksandr Pavlovskiy -240560']
56511,['Louis Feuillade-102844']
56516,['Louis Feuillade-102844']
56512,['Louis Feuillade-102844']
56515,['Louis Feuillade-102844']
107876,['Gregory La Cava-74659']
186585,"['Robert L. Lippert-70567', 'Paul Landres-121150']"
192544,['Eddie Dew-1230787']
43094,['Paul Landres-121150']
25164,['Rafal Zielinski-130424']
44191,['Rafal Zielinski-130424']
93116,['Rafal Zielinski-130424']
104413,['Rafal Zielinski-130424']
112525,['Rafal Zielinski-130424']
85841,['Robert D. Webb-89216']
107625,['Robert D. Webb-89216']
143747,['Alberto Cardone-940777']
64650,['Giuliano Carnimeo-103111']
115353,['Demofilo Fidani-1046507']
83140,['Giuliano Carnimeo-103111']
83136,['Giuliano Carnimeo-103111']
146079,"['Demofilo Fidani-1046507', 'Diego Spataro-1046512']"
83124,['Giuliano Carnimeo-103111']
102959,['Mario Siciliano-29388']
27866,['Shannon Hartman-1827779']
17485,['Shannon Hartman-1827779']
47911,['Shannon Hartman-1827779']
67952,['Shannon Hartman-1827779']
216553,['Shannon Hartman-1827779']
289333,['Shannon Hartman-1827779']
63026,['Luigi Cozzi-88164']
32322,['William Crain-106540']
5519,['Gianni Crea-43877']
64725,['Armando Crispino-31603']
150704,['Giorgio Cristallini-1087351']
72508,['Sean S. Cunningham-35475']
55328,['Patrick Read Johnson-56059']
256347,['Joe Johnston-4945']
43645,['Roberto Benigni-4818']
235093,['Nelson McCormick-45627']
212836,['Juan Cavestany-225020']
166089,['Santiago A. Zannou-1118953']
29275,['Marcos Carnevale-89575']
13351,['Jun Falkenstein-93301']
15926,['Michael Salomon-565465']
24476,['David M. Evans-69741']
24477,['Mark Griffiths-106491']
13955,['Mike Elliott-37021']
295887,['Ron Oliver-80523']
78080,['John Putch-21475']
33924,['John H. Auer-95118']
187462,['Sean McNamara-129952']
139459,['Anthony Joseph Giunta-1110610']
47208,['Phil Alden Robinson-23968']
86637,['Tulio Demicheli-31338']
128073,['Daniel Algrant-69696']
252735,['Daryl Duke-93587']
89292,['Martin Davidson-89373']
91767,['Paul Newman-3636']
22211,['Roger Young-23946']
258550,['William A. Levey-30942']
136074,['David Schmoeller-52268']
82937,['H. Bruce Humberstone-87700']
97618,['Kurt Wimmer-13927']
32033,['Paul Golding-1140167']
33541,['Arthur Lubin-78845']
37813,['Federico Zampaglione-118581']
199219,['Jerzy Kawalerowicz-40615']
65131,['Nadezhda Kosheverova-128294']
83132,['Allen Reisner-151294']
43513,['Andrew L. Stone-40054']
102533,['Sólveig Anspach-1031204']
30577,['Luigi Cozzi-88164']
110227,['Walter C. Miller-1227247']
173962,['Ivan Pyryev-236856']
81887,['Michael Anderson-20412']
43800,['Gregory Ratoff-10610']
50953,['Don Taylor-215839']
23614,['Cary Medoway-994095']
15420,['Hal Masonberg-1047918']
36907,['Luis Puenzo-69315']
169343,['Neus Ballús-1151386']
201765,['Javier Ruiz Caldera-114464']
239650,['Tyler Perry-80602']
51245,['Dayyan Eng-143600']
64423,"['Claude Autant-Lara-37770', 'Maurice Lehmann-239196']"
43486,['Claude Autant-Lara-37770']
140383,['Claude Autant-Lara-37770']
28190,['Claude Autant-Lara-37770']
98969,['Claude Autant-Lara-37770']
66966,['Claude Autant-Lara-37770']
103613,"['Jean-Luc Godard-3776', 'Philippe de Broca-34613', 'Claude Autant-Lara-37770', 'Mauro Bolognini-227520', 'Franco Indovina-932651', 'Michael Pfleghar-1180262']"
13770,['Phillip Noyce-13015']
68198,['Leslie Norman-82334']
110553,['Alan Deutsch-1049924']
128062,['Matías Piñeiro-1086353']
256779,['Jan Forsström-124858']
134463,['Éric Rohmer-28615']
158933,"['Robert Berger-1140278', 'Karlyn Michelson-1140279']"
138394,"['Bill Jones-1049372', 'Alan G. Parker-1278502', 'Ben Timlett-1049375']"
261814,"['Reginald Harkema-133331', 'Scot McFadyen-84111', 'Sam Dunn-84110']"
82649,['Matthew Avant-928428']
238792,['David Thacker-199578']
270045,['Kjell Sundvall-76367']
36769,['Ere Kokkonen-116155']
273248,['Quentin Tarantino-138']
63775,[]
251016,['Bobcat Goldthwait-95024']
133459,['Hannes Holm-556711']
226673,['Park Young-kyun-1272719']
90100,['Stelvio Massi-103112']
106622,['Stelvio Massi-103112']
106623,['Stelvio Massi-103112']
196847,['Stelvio Massi-103112']
90802,['Stelvio Massi-103112']
69569,['Stelvio Massi-103112']
52912,['Stelvio Massi-103112']
95096,['Stelvio Massi-103112']
128563,['Stelvio Massi-103112']
90019,['Stelvio Massi-103112']
106139,['Stelvio Massi-103112']
128557,['Stelvio Massi-103112']
256356,['Stelvio Massi-103112']
209840,['Tsai Ming-liang-71174']
104334,['Massimo Dallamano-14268']
6591,['Massimo Dallamano-14268']
150658,['Damiano Damiani-35256']
183635,['Damiano Damiani-35256']
260888,['Damiano Damiani-35256']
264166,['Marshall Curry-131239']
272691,['Shim Sung-bo-1325711']
273632,['Alexis Durand-Brault-928773']
126706,['Paul Wendkos-73150']
244260,['Sara Colangelo-1279519']
260999,['Lucio De Caro-67928']
136576,['Alberto De Martino-101108']
81332,['John Stimpson-236510']
99332,['Mike Malloy-1086880']
130948,['Michele Massimo Tarantini-38595']
265208,['Simon West-12786']
293450,['Fenar Ahmad-1183636']
256912,['Pablo Malo-1069344']
116303,['Naoko Ogigami-94050']
8014,['Pan Nalin-7324']
186729,['Sylvain Chomet-21768']
286565,['Jake Schreier-836732']
173497,['Matt Adams-1156237']
43584,['Ferzan Ozpetek-72197']
265226,['Alice Rohrwacher-931211']
252838,['Jeremy Garelick-59027']
53882,['John Flynn-38689']
134746,['John Flynn-38689']
217197,"['John Flynn-38689', 'Jack Arnold-33883', 'Lawrence Schiller-84614']"
69499,['Bala-560061']
22974,"['Péter Rudolf-89633', 'Iván Kapitány-89651']"
282672,['Stephen Lance-1370847']
81684,"['Uwe Heidschötter-592853', 'Johannes Weiland-592854']"
290999,['Kiah Roache-Turner-1361546']
242083,['David Cross-212']
35336,['Erik Leijonborg-558170']
19181,"['Lasse Åberg-79056', 'Peter Hald-79063']"
17172,['Lasse Åberg-79056']
308160,['Alain Darborg-1394236']
163431,['Lisa James Larsson-1145017']
37727,['Mikael Ekman-236540']
22192,['Mikael Ekman-236540']
37728,['Mikael Ekman-236540']
23654,['Hans Åke Gabrielsson-580209']
37731,['Hans Åke Gabrielsson-580209']
37730,['Thomas Ryberger-564051']
218909,"['Johan von Reybekiel-1203752', 'Marcus Werner Hed-1203753']"
87204,['Richard Hobert-252729']
30583,['Staffan Götestam-68885']
171427,['Simon Sandquist-111389']
93222,['Mikael Syrén-231341']
21842,['Susanne Bier-1011']
8743,['Peter Lindmark-55884']
49874,['Fredde Granberg-1252593']
285245,['Joachim Hedén-1349785']
54257,['Christjan Wegner-151157']
57548,['Christjan Wegner-151157']
241251,['Rob Cohen-18878']
263105,['Eric Schaeffer-68185']
223922,['Gerard Damiano-46092']
277416,"['Michael Jones-1331776', 'Andy Jones-1331778']"
253849,['Kelly Dolen-1155484']
154326,['Eun-Hyung Park-1134991']
86835,['Terrence Malick-30715']
311291,['Andrew Haigh-586002']
320003,['Benoît Jacquot-229263']
320001,['Jayro Bustamante-1416379']
319999,['Małgorzata Szumowska-932317']
320004,['Isabel Coixet-90']
311301,['Andreas Dresen-4617']
8906,['Andreas Dresen-4617']
320007,['Sebastian Schipper-3702']
40243,['Takehiko Shinjō-123885']
323431,['Micah Magee-1422992']
186976,['Diego Quemada-Díez-1409683']
248710,['Saara Cantell-1015967']
86201,['Jamaa Fanaka-932993']
276839,['Anthony Burns-149961']
23014,['Joseph H. Lewis-86004']
41816,['Karel Reisz-72709']
90358,"['Fred  Newmeyer-1123222', 'Gordon Douglas-51677']"
244562,['Carter Smith-68352']
78691,['Wayne Wang-39819']
107357,['Bill Condon-15557']
51854,['Peter Hayman-1208779']
210691,['James Whitmore Jr.-87472']
46971,['Peter R. Hunt-9868']
265228,['Abderrahmane Sissako-118772']
176545,['Jason Lockhart-40066']
58028,['Sidney J. Furie-64508']
38074,['Pupi Avati-72191']
13397,"['Jules Bass-16410', 'Arthur Rankin, Jr.-16411']"
175503,['Karlheinz Martin-591500']
127853,['Jared Leto-7499']
259358,['Markus Dietrich-1301158']
227383,['Peter Lindholm-1261548']
315049,['Johanna Vuoksenmaa-88862']
130805,[]
248933,['Andreas Prochaska-16794']
170677,['Christopher Miles-201439']
49789,['Christopher Miles-201439']
55567,['Stewart Raffill-59023']
50416,['Stewart Raffill-59023']
107028,['Ernest Day-47846']
226968,['Ernest Day-47846']
46806,['Kevin Lima-15775']
265497,['Irene Taylor Brodsky-589012']
254772,['Rachid Bouchareb-20665']
120122,['Carlo Mazzacurati-93725']
2141,['Mark Rydell-21958']
59191,['Kevin Lima-15775']
318040,['Étienne Faure-1555903']
37058,['Spike Jonze-5953']
39902,['Leo D. Paur-1696421']
284568,['Bryan Tucker-1348142']
15468,['Yves Boisset-32940']
88309,['Yves Boisset-32940']
74822,['Yves Boisset-32940']
5602,['Yves Boisset-32940']
152635,['Yves Boisset-32940']
122229,['Yves Boisset-32940']
183962,['Yves Boisset-32940']
91571,['René Clément-9740']
267654,['Nicolas Gessner-29494']
3004,['Nicolas Gessner-29494']
118150,['Nicolas Gessner-29494']
287391,['Nicolas Gessner-29494']
38421,['René Clément-9740']
142979,['René Clément-9740']
163333,['René Clément-9740']
65718,['René Clément-9740']
44541,[]
131507,['Enzo di Gianni-1093407']
213831,['Erik Sharkey-1198494']
105403,['Fernando Di Leo-49892']
127092,['Fernando Di Leo-49892']
66178,['Ramin Bahrani-45730']
206296,['Richard LaGravenese-2163']
11925,"['Mårten Knutsson-72681', 'Torkel Knutsson-72682']"
181454,['Liz Marshall-215726']
201085,['Guillermo del Toro-10828']
254258,['Logan Sekulow-1297511']
300803,['Colin Teague-28839']
30647,['Jonathan Heap-82386']
21585,['Don Mischer-41272']
100032,['Larry Elikann-167403']
47631,['Oz Scott-109095']
17870,['Keith Truesdell-87670']
18128,['Keith Truesdell-87670']
322260,[]
147415,['Marcel Carné-25161']
26808,['Philippa Lowthorpe-96305']
122023,['Sheree Folkson-123798']
303457,['Harry Baweja-943403']
295914,['Sadyk Sher-Niyaz-1372345']
31534,['Ertem Eğilmez-109083']
265910,['Ivan Andonov-28761']
26910,['Sundar C-584275']
32601,['Stere Gulea-85231']
31547,['Ertem Eğilmez-109083']
249772,['Sukumar-237051']
299049,['Abhishek Jain-1377562']
12504,['Jacques Deray-40235']
74809,['Jacques Deray-40235']
60430,['Michel Deville-39243']
39994,['Rino Di Silvestro-105331']
81541,['Rino Di Silvestro-105331']
214218,['Lance Daly-111699']
195862,['Heddy Honigmann-1041478']
105554,"['Noël Burch-584035', 'Allan Sekula-1038006']"
294826,['Joel Steege-1429417']
37590,['Filippos Tsitos-221466']
117098,['Thom Fitzgerald-229519']
85340,['Richard Hobert-252729']
216652,['Seth Barrish-163784']
259395,['Jay Chapman-139280']
152797,['Jacques Demy-24882']
55804,['Cisco Henson-562673']
291325,['Paul Shapiro-17312']
13611,['Michael Addis-116801']
46510,"['Edward F. Cline-13953', 'Buster Keaton-8635']"
95108,['Don Edmonds-4695']
7392,['Don Edmonds-4695']
86603,['Don Edmonds-4695']
326591,"['Julia Kuperberg-1289879', 'Clara Kuperberg-1201230']"
11425,['Dean Cundey-1060']
158382,['Bryan Buckley-1063377']
218393,['Giorgos Servetas-1203131']
91410,['Yorgos Lanthimos-122423']
52868,['Lewis Abernathy-8538']
134656,['Spencer Susser-131521']
42153,['Percy Adlon-32632']
42081,['Percy Adlon-32632']
83209,"['Percy Adlon-32632', 'Felix O. Adlon-1028338']"
70322,['Noriaki Yuasa-89166']
15567,"['Tony Craig-185072', 'Roberts Gannaway-210053']"
24633,['Matthias Emcke-57367']
84012,['Cynthia Beatt -930430']
243938,['Steve Pink-3227']
78193,['Michel Audiard-18565']
78274,"['Johannes Stjärne Nilsson-140390', 'Ola Simonsson-140391']"
21775,['Guillaume Nicloux-17623']
19106,"['Emmanuel Klotz-84097', 'Albert Pereira-Lazaro-84098']"
18896,['Riad Sattouf-83793']
269711,['Kyungmin Woo-1372390']
26666,['John Farrow-50300']
27409,['Giorgio Ferroni-33724']
268522,['Hua-Tao Teng-564818']
189204,['Sanaa Hamri-64140']
170750,['Cory James Krueckeberg-1111714']
13590,['Peter Richardson-36086']
13587,['Anastasia Pappas-148347']
88318,['Tawnia McKiernan-1224653']
277686,['Aik Karapetian-1332317']
288313,['Edoardo de Angelis-929899']
326536,['John Mackie-1429824']
315010,['John Alexander-136531']
98554,['Lisa R. Cohen-1018690']
149347,['Anthony Howarth-1316124']
104644,['William A. Fraker-12846']
28656,['Jesús Franco-30956']
81189,['Jesús Franco-30956']
86647,['Jesús Franco-30956']
68635,['Jesús Franco-30956']
86508,['Jesús Franco-30956']
175287,['Melvin Frank-50567']
90944,['Riccardo Freda-37197']
99449,['Riccardo Freda-37197']
50425,['Riccardo Freda-37197']
300176,['Aneta Kopacz-1413999']
274805,['Tomasz Sliwinski-1328327']
228736,['Christian Alvart-54559']
316183,['Courtney Daniels-1429053']
287509,['Stefan Liberski-130929']
95744,['Emilio Martínez Lázaro-27449']
271164,['Richard Ramsey-1322602']
117913,['Pietro Germi-95040']
242240,['Pietro Germi-95040']
69974,['Gert de Graaff-557661']
42590,['Federico Fellini-4415']
218262,['Tim Sutton-1007689']
261985,['Christian Duguay-25735']
54796,['David S. Cass Sr.-81693']
158150,['Mark Griffiths-106491']
121822,['Nenad Cicin-Sain-1075004']
257347,['Cy Endfield-76882']
122221,['Cy Endfield-76882']
37126,['Cy Endfield-76882']
73551,['Cy Endfield-76882']
173635,['Cy Endfield-76882']
285176,['Ole Giæver-575126']
286873,['Claudio Fäh-56533']
50714,['Bryan Goeres-88026']
285270,['Will Bakke-1103650']
126331,['Sébastien Lifshitz-73761']
44690,['Arthur Marks-107065']
92309,['Arthur Marks-107065']
81365,['Dinos Katsouridis-1126411']
47110,"['Thanasis Papathanasiou-935643', 'Michalis Repas-935644']"
58865,['Nikos Perakis-36970']
208028,['Joanna Hogg-105435']
325358,"['Jason Friedberg-35694', 'Aaron Seltzer-35734']"
162821,['Alain Corneau-35927']
4274,['Alain Corneau-35927']
37455,['Alain Corneau-35927']
246049,['Alain Corneau-35927']
96987,"['Jay Duplass-45405', 'Mark Duplass-45407']"
243881,['Mohamed Amin Benamraoui-1429653']
306293,['Nour Eddine Lakhmari-1301935']
37858,['Maria Beatty-1082036']
129311,['Todd Morris-162060']
114155,['Richard Laxton-122590']
186970,['Mahamat-Saleh Haroun-226553']
179812,['Jacob Roebuck-1162321']
31355,['Gilles Paquet-Brenner-144519']
45417,"['Johnnie To-25236', 'Wai Ka-Fai-58052']"
65364,"['Rob Spera-84982', 'Robert Angelo-240976']"
13842,['Steven Goldmann-85475']
179150,['Quentin Dupieux-133398']
2993,['Lucio Fulci-29433']
125141,['Gianni Siragusa-1039910']
193784,['Sergio Garrone-107276']
260907,['Marino Girolami-38585']
278632,['Matthew A. Brown-143056']
121493,['Férid Boughedir-1044284']
6547,['Helmut Dietl-5636']
186975,['Lav Diaz-1051381']
229304,['Lee Su-Jin-1263929']
25320,['Robert Mandel-43786']
146578,['Jesse V. Johnson-77295']
251987,['Michael Maren-1287278']
165864,['Duane Journey-1149038']
245025,['Cynthia Wade-1107494']
256591,"['Glenn Ficarra-56411', 'John Requa-56412']"
25745,['Matt Vancil-114109']
221791,['Peter DeLuise-118463']
288789,['Robert Kenner-95687']
246127,['Wim Wenders-2303']
76532,['Mélanie Laurent-19119']
254719,['Benjamín Naishtat-1291436']
228165,['Paul Tibbitt-217174']
234212,['Will Canon-223098']
27706,['Massimo Dallamano-14268']
69578,['Massimo Dallamano-14268']
118390,['Massimo Dallamano-14268']
104935,['Massimo Dallamano-14268']
90015,['Massimo Dallamano-14268']
